Date,equity
2020-03-05,1075772.1227459728
2020-03-06,1047786.7021952157
2020-03-09,991163.145385996
2020-03-11,989225.0314659926
2020-03-12,896221.1964327404
2020-03-13,926094.8926367898
2020-03-16,856295.3555217789
2020-03-17,834858.2518554195
2020-03-18,795975.3973365952
2020-03-19,785748.7849757292
2020-03-20,836360.7922327177
2020-03-23,728687.4299494505
2020-03-24,737258.8507498158
2020-03-25,776131.0601477206
2020-03-26,796728.8536676618
2020-03-27,813342.7857451239
2020-03-30,804734.2659493901
2020-03-31,842632.8326172794
2020-04-01,810822.6497941684
2020-04-03,808065.4917087645
2020-04-07,884027.7116667456
2020-04-08,883177.3965615305
2020-04-09,911033.6930462712
2020-04-13,899418.8558494096
2020-04-15,898425.808507478
2020-04-16,904609.2991855106
2020-04-17,947788.3286157487
2020-04-20,941467.197820411
2020-04-21,909969.184016717
2020-04-22,942144.3581614756
2020-04-23,948767.8245362415
2020-04-24,927466.1382158718
2020-04-27,945504.3487398769
2020-04-28,956284.3045806738
2020-04-29,953605.6777284555
2020-04-30,980678.9965365562
2020-05-04,932293.120134425
2020-05-05,937110.2087000826
2020-05-06,933118.033864149
2020-05-07,931607.7692080432
2020-05-08,928632.4932279555
2020-05-11,930117.5708111866
2020-05-12,936834.9911130185
2020-05-13,957260.653213862
2020-05-14,931381.3525365419
2020-05-15,932200.4400779093
2020-05-18,908094.2146344181
2020-05-19,912673.1225620263
2020-05-20,929386.4357225209
2020-05-21,941693.7949082496
2020-05-22,933618.6200039408
2020-05-26,941930.5714153586
2020-05-27,967996.0518485283
2020-05-28,974244.1449819263
2020-05-29,982548.0739202335
2020-06-01,1003601.8866975546
2020-06-02,1006802.9310929581
2020-06-03,1009557.1933126863
2020-06-04,1012306.2228458858
2020-06-05,1018572.351284201
2020-06-08,1024675.8545208767
2020-06-09,1012283.6846822907
2020-06-10,1019264.5941418699
2020-06-11,1001963.9965284432
2020-06-12,1002766.8095492603
2020-06-15,984036.7869402792
2020-06-16,983875.9985253526
2020-06-17,983301.4515468664
2020-06-18,999978.0429117194
2020-06-19,1015854.4766145198
2020-06-22,1023647.3750295087
2020-06-23,1041217.6605056045
2020-06-24,1030034.1423932529
2020-06-25,1033850.2856800711
2020-06-26,1041463.4962086094
2020-06-29,1028453.095764967
2020-06-30,1029104.6824211497
2020-07-01,1047407.4112771713
2020-07-02,1055950.5928686133
2020-07-03,1074367.9148066482
2020-07-06,1096287.1883845075
2020-07-07,1090672.366312005
2020-07-08,1077692.067949289
2020-07-09,1080462.854355207
2020-07-10,1083240.6043770874
2020-07-13,1091464.392169172
2020-07-14,1070032.1354747803
2020-07-15,1073942.6236221811
2020-07-16,1072621.009981931
2020-07-17,1081557.8561196167
2020-07-20,1075467.5662939835
2020-07-21,1096292.3615293005
2020-07-22,1111707.513481977
2020-07-23,1116080.173100277
2020-07-24,1112036.574481021
2020-07-27,1105068.8030085054
2020-07-28,1122156.5784537576
2020-07-29,1112829.5938033974
2020-07-30,1109150.0665077684
2020-07-31,1108866.3767654686
2020-08-03,1082686.9301415444
2020-08-04,1102439.7154450014
2020-08-05,1100371.5713444548
2020-08-06,1110158.166245666
2020-08-07,1108786.59558955
2020-08-10,1111757.6228481024
2020-08-11,1122960.6828791078
2020-08-12,1123197.2495004237
2020-08-13,1122212.7198013521
2020-08-14,1108353.3365940272
2020-08-17,1126476.1385068372
2020-08-18,1136465.5156647526
2020-08-19,1135508.5840183033
2020-08-20,1137785.4085677045
2020-08-21,1151937.35032844
2020-08-24,1153978.9738459855
2020-08-25,1147445.8902187587
2020-08-26,1153528.6440628057
2020-08-27,1154307.3641394943
2020-08-28,1170526.4686806968
2020-08-31,1143083.2076703655
2020-09-01,1146400.355704711
2020-09-02,1153059.1851737802
2020-09-03,1149045.8404192007
2020-09-04,1122395.1377026078
2020-09-07,1126341.6032885779
2020-09-08,1121777.8976143177
2020-09-09,1111604.10770414
2020-09-10,1136593.945977011
2020-09-11,1143407.5671609836
2020-09-14,1148372.2178371516
2020-09-15,1154061.466957617
2020-09-16,1150847.4212827508
2020-09-17,1137119.530599661
2020-09-18,1139361.0984797825
2020-09-21,1118688.3066908873
2020-09-22,1110453.0836882845
2020-09-23,1104096.2180882366
2020-09-24,1064083.757931594
2020-09-25,1085307.163833623
2020-09-28,1107972.047838357
2020-09-29,1101559.1305463624
2020-09-30,1102794.9434775223
2020-10-01,1112615.891232384
2020-10-05,1125908.8644379869
2020-10-06,1129879.5943654885
2020-10-07,1132917.4929602318
2020-10-08,1132467.2198924958
2020-10-09,1135911.0664483735
2020-10-12,1138626.0942298768
2020-10-13,1135624.534974918
2020-10-14,1135037.3891202216
2020-10-15,1115082.0019514346
